ageEstimate;companyName;connectionsCount;country;followable;followersCount;genderEstimate;posTitle;startDate;endDate;ID;type
28.0;University of Sydney;407.0;au;1.0;408.0;male;Computer Support Analyst;2013-06-01;2015-03-01;1601864;train
28.0;MST Global;407.0;au;1.0;408.0;male;Engineering Intern;2013-11-01;2014-02-01;1601864;train
28.0;NICTA;407.0;au;1.0;408.0;male;Associate Software Engineer;2014-08-01;2015-12-01;1601864;train
22.0;DFK Benjamin King Money;47.0;au;1.0;48.0;female;Graduate Accountant;2018-11-01;;1616671;train
22.0;RACV;47.0;au;1.0;48.0;female;Kitchen Attendant - Healesville Country Club;2015-03-01;2018-12-01;1616671;train
33.0;The Southport School;97.0;au;1.0;97.0;male; Year Level Curriculum Coordinator;2016-01-01;;1623174;train
33.0;Queensland Department of Education;97.0;au;1.0;97.0;male;Classroom & Specialist Teacher (P-10);2008-07-01;2010-01-01;1623174;train
33.0;Queensland Department of Education;97.0;au;1.0;97.0;male;Classroom Teacher;2013-07-01;2014-12-01;1623174;train
33.0;The Southport School;97.0;au;1.0;97.0;male;Classroom Teacher;2015-01-01;;1623174;train
36.0;Janison;500.0;au;1.0;692.0;female;Head of Product;2017-03-01;;1658392;train
36.0;Keepsake App;500.0;au;1.0;692.0;female;Product Director;2016-07-01;;1658392;train
36.0;Janison;500.0;au;1.0;692.0;female;Product Owner;2016-10-01;;1658392;train
36.0;Stan.;500.0;au;1.0;692.0;female;Head of Product;2015-01-01;2016-10-01;1658392;train
57.0;Mad for Health;500.0;au;1.0;656.0;male;Founder and MD, Nutritionist, Peak Wellbeing Specialist & Health Coach;2012-01-01;;1667063;train
57.0;The Capacity Equation;500.0;au;1.0;656.0;male;Founder and MD, High Performance & Mindset Coach;2013-07-01;;1667063;train
57.0;Deutsche Bank;500.0;au;1.0;656.0;male;Senior Associate Director;1998-06-01;1999-12-01;1667063;train
57.0;National Australia Bank;500.0;au;1.0;656.0;male;Various;2000-05-01;2007-01-01;1667063;train
25.0;Blaze Advertising;500.0;au;1.0;922.0;female;Account Manager;2016-07-01;;1668869;train
25.0;Brother & Co;500.0;au;1.0;922.0;female;Account Manager;2018-09-01;;1668869;train
25.0;T2 Tea;500.0;au;1.0;922.0;female;Sales Trainer & 3IC;2012-08-01;2016-07-01;1668869;train
25.0;The Good Guide;500.0;au;1.0;922.0;female;Account Manager, Partnerships;2015-03-01;2016-07-01;1668869;train
27.0;Academy of Interactive Entertainment;197.0;au;1.0;198.0;male;Programming Teacher;2012-01-01;2015-12-01;1669802;train
27.0;Fuel Games;197.0;au;1.0;198.0;male;Lead Game Developer;2018-06-01;;1669802;train
27.0;ACT EMERGENCY SERVICES AGENCY;197.0;au;1.0;198.0;male;ICT Technician;2009-01-01;2010-06-01;1669802;train
27.0;Cardboard Keep;197.0;au;1.0;198.0;male;Director, Programmer, Producer & Treasurer;2013-01-01;;1669802;train
24.0;Cabrini Technology Group;345.0;au;1.0;344.0;;Biomedical/Service Engineer;2018-03-01;2018-10-01;1673442;train
24.0;King Education;345.0;au;1.0;344.0;;Program Coordinator/Co-Founder;2016-01-01;;1673442;train
24.0;Westmead Hospital;345.0;au;1.0;344.0;;Biomedical Engineer - Product Development/Commercialisation ;2016-11-01;2017-04-01;1673442;train
24.0;Ezy Math Tutoring Pty Ltd;345.0;au;1.0;344.0;;Academic Tutor;2014-03-01;2014-12-01;1673442;train
28.0;NexPay;298.0;au;1.0;301.0;;Business Development Internship;2013-03-01;2013-06-01;1748484;train
28.0;AMP Horizons;298.0;au;1.0;301.0;;Financial Advisor;2017-02-01;;1748484;train
28.0;SealedTech Pty Ltd;298.0;au;1.0;301.0;;Co Founder;2013-06-01;;1748484;train
28.0;Metro Storage;298.0;au;1.0;301.0;;Sales and Marketing Manager;2014-08-01;2017-02-01;1748484;train
43.0;New York-Presbyterian Hospital;500.0;au;1.0;1147.0;;Fellowship in Plastic and Aesthetic Surgery;2013-03-01;2013-09-01;1774040;train
43.0;Artiste Plastic Surgery;500.0;au;1.0;1147.0;;Plastic Surgeon;2015-02-01;;1774040;train
43.0;Liverpool Hospital;500.0;au;1.0;1147.0;;VMO Locum Plastic Surgeon;2014-08-01;2015-08-01;1774040;train
43.0;Royal North Shore Hospital & UTS;500.0;au;1.0;1147.0;;Plastic Surgeon;2014-04-01;2018-02-01;1774040;train
36.0;IBM;500.0;au;1.0;682.0;male;Senior Marketing Performance Manager ;2018-01-01;;1784474;train
36.0;Telelogic;500.0;au;1.0;682.0;male;Sales & CRM Specialist;2008-03-01;2009-02-01;1784474;train
36.0;IBM;500.0;au;1.0;682.0;male;Product Marketing Manager ;2015-02-01;2018-01-01;1784474;train
43.0;The Age;480.0;au;1.0;479.0;female;Journalist;1999-10-01;2013-01-01;1860370;train
43.0;Fairfax Media;480.0;au;1.0;479.0;female;Journalist;2009-01-01;2013-01-01;1860370;train
43.0;Fairfax Digital;480.0;au;1.0;479.0;female;Journalist;2010-06-01;2013-01-01;1860370;train
43.0;Telstra;480.0;au;1.0;479.0;female;UX writer, microcopy, technical writer, web content and customer communications;2012-12-01;;1860370;train
45.0;HarperCollins Publishers;500.0;au;1.0;578.0;female;Marketing Manager;2001-01-01;2009-09-01;1864463;train
45.0;HarperCollins Publishers;500.0;au;1.0;578.0;female;Head of Children's Publishing;2009-10-01;2014-06-01;1864463;train
45.0;HarperCollins Publishers;500.0;au;1.0;578.0;female;Publishing Director, HarperCollins Children's Books Australia;2014-06-01;;1864463;train
45.0;HarperCollins Publishers;500.0;au;1.0;578.0;female;Product Manager;1998-09-01;2000-11-01;1864463;train
35.0;IBM;139.0;au;1.0;139.0;;IT Specialist;2008-01-01;2011-10-01;1869891;train
35.0;Helloworld Travel Limited;139.0;au;1.0;139.0;;System Engineer;2012-02-01;;1869891;train
35.0;Oracle;449.0;au;1.0;450.0;male;Senior Middleware Solutions Architect;2013-11-01;2017-02-01;1894732;train
35.0;HP Autonomy;449.0;au;1.0;450.0;male;Technical Consultant;2012-02-01;2013-11-01;1894732;train
35.0;ACS - The Professional Association for Australia's ICT sector;449.0;au;1.0;450.0;male;Director, Young IT Board;2011-01-01;2012-12-01;1894732;train
35.0;Oracle;449.0;au;1.0;450.0;male;Master Solution Consultant - Cloud Platform;2017-02-01;;1894732;train
30.0;Norton Rose Fulbright;362.0;au;1.0;362.0;female;Associate;2017-03-01;;1915914;train
30.0;Australia Post;362.0;au;1.0;362.0;female;Customer Service Officer;2007-11-01;2015-01-01;1915914;train
30.0;Norton Rose Fulbright;362.0;au;1.0;362.0;female;Paralegal;2014-03-01;2015-03-01;1915914;train
30.0;Norton Rose Fulbright;362.0;au;1.0;362.0;female;Lawyer;2015-03-01;2017-03-01;1915914;train
46.0;Roy Hill;500.0;au;1.0;588.0;male;Superintendent;2014-03-01;;1938933;train
46.0;IBM;500.0;au;1.0;588.0;male;SDM;2013-06-01;2014-03-01;1938933;train
46.0;CSC;500.0;au;1.0;588.0;male;Operations Service Manager;2010-10-01;2012-06-01;1938933;train
30.0;Australian Broadcasting Corporation (ABC);500.0;au;1.0;3101.0;male;Journalist;2010-01-01;2011-02-01;1951076;train
30.0;City of Sydney;500.0;au;1.0;3101.0;male;Communication Manager, Lord Mayor of Sydney ;2015-08-01;2018-06-01;1951076;train
30.0;GetUp;500.0;au;1.0;3101.0;male;Communication Director;2013-10-01;2015-08-01;1951076;train
30.0;City of Sydney;500.0;au;1.0;3101.0;male;Senior Communication Adviser, Lord Mayor of Sydney;2011-02-01;2013-10-01;1951076;train
26.0;Capability Acquisition and Sustainment Group;256.0;au;1.0;256.0;male;Undergraduate Work-experience;2016-11-01;2017-02-01;1996765;train
26.0;SUPPLEMART;256.0;au;1.0;256.0;male;Customer Service Representative (Part-time);2014-04-01;2016-12-01;1996765;train
26.0;Rotec Aerosport Pty. Ltd.;256.0;au;1.0;256.0;male;Engineer (Undergraduate);2016-07-01;2018-02-01;1996765;train
26.0;Capability Acquisition and Sustainment Group;256.0;au;1.0;256.0;male;Undergraduate Final Year Research Project;2017-02-01;2017-10-01;1996765;train
27.0;Johnson Hospitality;188.0;au;1.0;189.0;female;Operations manager & sales development;2011-01-01;2018-02-01;2008460;train
27.0;Macarthur Physiotherapy;188.0;au;1.0;189.0;female;Physiotherapist;2018-02-01;;2008460;train
36.0;Arkade;500.0;au;1.0;1359.0;male;UI/UX Developer;2014-03-01;2015-04-01;2033611;train
36.0;National Australia Bank;500.0;au;1.0;1359.0;male;Senior Analyst Programmer;2017-06-01;2018-09-01;2033611;train
36.0;Transpire;500.0;au;1.0;1359.0;male;Senior Frontend Developer;2015-04-01;2017-05-01;2033611;train
36.0;Odecee, A Cognizant Digital Business;500.0;au;1.0;1359.0;male;Senior Frontend Engineer;2017-06-01;2017-12-01;2033611;train
36.0;(CFSGAM) Colonial First State Global Asset Management;288.0;au;1.0;289.0;female;Assitant Marketing Manager;2009-05-01;2010-10-01;2052722;train
36.0;Vicinity Centres;288.0;au;1.0;289.0;female;Marketing Manager;2010-09-01;;2052722;train
36.0;Automotive Holdings Group (AHG);288.0;au;1.0;289.0;female;Marketing Coordinator;2007-10-01;2008-11-01;2052722;train
32.0;TFE Hotels;500.0;au;1.0;710.0;female;Assistant Hotel Manager;2015-11-01;2017-03-01;2060541;train
32.0;TFE Hotels;500.0;au;1.0;710.0;female;Relief Assistant Hotel Manager - Victoria/Tasmania;2014-07-01;2015-11-01;2060541;train
32.0;TFE Hotels;500.0;au;1.0;710.0;female;Duty Manager;2013-07-01;2014-07-01;2060541;train
32.0;TFE Hotels;500.0;au;1.0;710.0;female;Hotel Manager;2017-03-01;;2060541;train
24.0;The University of Queensland;500.0;au;1.0;658.0;female;HASS Communications and Events Coordinator;2017-03-01;;2062986;train
24.0;Cromwell College - The University of Queensland;500.0;au;1.0;658.0;female;Marketing & Management Tutor;2016-03-01;;2062986;train
24.0;Cromwell College - The University of Queensland;500.0;au;1.0;658.0;female;Business, Economics & Law Academic Mentor;2016-03-01;2016-11-01;2062986;train
24.0;Austern International;500.0;au;1.0;658.0;female;Program Facilitator;2016-08-01;2017-03-01;2062986;train
30.0;TPG Telecom;500.0;au;1.0;714.0;male;Project Manager;2017-10-01;;2064879;train
30.0;SAE - Australasia;500.0;au;1.0;714.0;male;Intern;2015-08-01;2016-01-01;2064879;train
30.0;Siemens;500.0;au;1.0;714.0;male;Project Management Intern;2014-12-01;2015-02-01;2064879;train
30.0;ABMARC;500.0;au;1.0;714.0;male;Project Consultant;2015-10-01;2016-01-01;2064879;train
26.0;Commonwealth Bank;245.0;au;1.0;244.0;male;Loans Processing Officer;2005-12-01;2010-06-01;2073486;train
26.0;BT Financial Group;245.0;au;1.0;244.0;male;Advice Applications Support Specialist;2017-07-01;;2073486;train
26.0;Colonial First State;245.0;au;1.0;244.0;male;Insurance Administrator;2010-06-01;2012-05-01;2073486;train
52.0;UrbanGrowth NSW;500.0;au;1.0;980.0;male;Senior Development Manager;2013-09-01;2017-03-01;2114883;train
52.0;ING Real Estate Development;500.0;au;1.0;980.0;male;Project Manager;2007-05-01;2010-04-01;2114883;train
27.0;Kit & Kaboodle;500.0;au;1.0;565.0;male;Cocktail Bartender;2010-07-01;2010-12-01;2135336;train
27.0;CEB, now Gartner;500.0;au;1.0;565.0;male;Account Management Specialist - IT Practice;2014-07-01;2015-08-01;2135336;train
27.0;Gartner;500.0;au;1.0;565.0;male;Business Development Manager - Gartner for Finance Leaders;2016-09-01;;2135336;train
27.0;CEB, now Gartner;500.0;au;1.0;565.0;male;Senior Account Management Specialist - IT Practice;2015-08-01;2016-08-01;2135336;train
23.0;St.George Bank;423.0;au;1.0;423.0;male;Relationship Manager for Professional Services NSW, Corporate and Business Banking;2017-06-01;;2138314;train
23.0;Westpac;423.0;au;1.0;423.0;male;Personal Banker;2013-04-01;2014-06-01;2138314;train
23.0;Westpac;423.0;au;1.0;423.0;male;Relationship Manager - Premium Banking;2014-06-01;2016-04-01;2138314;train
23.0;St.George Bank;423.0;au;1.0;423.0;male;Senior Account Executive - Emerging Markets, Corporate & Business Banking;2016-04-01;2017-06-01;2138314;train
30.0;MiniFAB;338.0;au;0.0;0.0;male;Engineer;2015-08-01;2016-02-01;2147741;train
30.0;GO Markets Pty Ltd;338.0;au;0.0;0.0;male;Sales Trader;2016-04-01;2017-01-01;2147741;train
30.0;CRRC Corporation Limited;338.0;au;0.0;0.0;male;Business Development Executive and Mechanical Engineer;2014-03-01;2015-08-01;2147741;train
30.0;CRRC Corporation Limited;338.0;au;0.0;0.0;male;Systems Engineer / Technical Manager Assistant;2017-02-01;;2147741;train
29.0;ANZ;316.0;au;1.0;317.0;male;Personal Banker;2013-11-01;2014-08-01;2170362;train
29.0;AMP;316.0;au;1.0;317.0;male;Financial Planner;2014-08-01;2015-05-01;2170362;train
29.0;National Australia Bank;316.0;au;1.0;317.0;male;Wealth Advisor;2015-06-01;2016-08-01;2170362;train
29.0;Commonwealth Bank;316.0;au;1.0;317.0;male;Financial Planner;2016-08-01;2018-05-01;2170362;train
25.0;National Disability Services;200.0;au;1.0;201.0;female;Career Consultant, carecareers;2013-09-01;2015-08-01;2197264;train
25.0;Self Employed (Photography);200.0;au;1.0;201.0;female;Photographer;2009-12-01;2015-07-01;2197264;train
25.0;The Deaf Society;200.0;au;1.0;201.0;female;SASS Applications Officer (Short term contract);2013-06-01;2013-09-01;2197264;train
25.0;The Deaf Society;200.0;au;1.0;201.0;female;Customer Service Officer - Education;2015-08-01;;2197264;train
27.0;J.P. Morgan;500.0;au;1.0;616.0;male;Equity Derivatives Sales;2016-02-01;2018-08-01;2230774;train
27.0;J.P. Morgan;500.0;au;1.0;616.0;male;Summer Markets Analyst;2015-11-01;2016-01-01;2230774;train
27.0;JPA Financial Modelling - Build | Audit | Train;500.0;au;1.0;616.0;male;Financial Analyst;2015-05-01;2015-10-01;2230774;train
27.0;180 Degrees Consulting;500.0;au;1.0;616.0;male;Team Member;2015-02-01;2015-09-01;2230774;train
38.0;ABB;500.0;au;1.0;1000.0;;Operations Manager, Power Grids Grid Automation -Microgrids & Distributed Generation Australia;2015-04-01;2017-10-01;2267757;train
38.0;ABB;500.0;au;1.0;1000.0;;Projects & Service Manager - Power Generation, MicroGrids & Renewable Integraton;2015-04-01;;2267757;train
38.0;ABB;500.0;au;1.0;1000.0;;Project Manager - Power Generation, MicroGrids & Renewable Integration;2009-01-01;2015-04-01;2267757;train
38.0;Bharat Heavy Electricals Limited;500.0;au;1.0;1000.0;;Project Engineer - Project Engineering Management Division;2004-09-01;2009-02-01;2267757;train
25.0;Mindshare;483.0;au;1.0;483.0;male;Senior Business Executive;2016-12-01;2018-02-01;2286370;train
25.0;Mindshare;483.0;au;1.0;483.0;male;WPP AUNZ Wellbeing Ambassador;2017-06-01;;2286370;train
25.0;GroupM;483.0;au;1.0;483.0;male;MGrad Intern;2015-10-01;2015-12-01;2286370;train
25.0;Mindshare;483.0;au;1.0;483.0;male;Media Assistant;2016-01-01;2016-11-01;2286370;train
36.0;HFL Leadership;500.0;au;1.0;1314.0;male;Project Manager;2009-05-01;2010-04-01;2298922;train
36.0;Westpac Group;500.0;au;1.0;1314.0;male;Change Manager;2013-03-01;2014-09-01;2298922;train
36.0;Changeworks Consulting;500.0;au;1.0;1314.0;male;Lead Consultant;2016-05-01;2016-10-01;2298922;train
36.0;Investa Property Group;500.0;au;1.0;1314.0;male;Change and Training Manager;2012-04-01;2013-03-01;2298922;train
24.0;BigVoice Media Group;123.0;au;1.0;123.0;male;Videographer/Editor;2017-06-01;2018-05-01;2316264;train
24.0;Sunshine Coast Stadium;123.0;au;1.0;123.0;male;Game Day Operations;2017-02-01;2017-06-01;2316264;train
24.0;Suncorp Stadium;123.0;au;1.0;123.0;male;Casual Events Staff;2016-05-01;2017-06-01;2316264;train
24.0;Cartelux;123.0;au;1.0;123.0;male;Camera Assistant;2015-05-01;2015-12-01;2316264;train
30.0;Blake eLearning;201.0;au;1.0;201.0;female;Direct Marketing Manager - Australia & New Zealand;2015-10-01;;2319081;train
30.0;Sydney FC;201.0;au;1.0;201.0;female;Marketing Intern;2012-07-01;2012-11-01;2319081;train
30.0;Blake eLearning;201.0;au;1.0;201.0;female;Marketing Coordinator;2013-10-01;2015-10-01;2319081;train
30.0;Blake eLearning;201.0;au;1.0;201.0;female;Marketing Assistant;2012-12-01;2013-09-01;2319081;train
45.0;National Australia Bank;360.0;au;1.0;358.0;female;Senior Communications Manager - MLC Advice & JBWere;2012-05-01;2013-02-01;2374838;train
45.0;Rest;360.0;au;1.0;358.0;female;Senior Marketing Specialist;2014-04-01;;2374838;train
45.0;National Australia Bank;360.0;au;1.0;358.0;female;Communications Manager - Aligned Adviser Networks;2011-02-01;2012-04-01;2374838;train
45.0;AMP Capital;360.0;au;1.0;358.0;female;Retail Marketing Manager;2013-03-01;2014-03-01;2374838;train
55.0;Write Out Publishing;500.0;au;1.0;8206.0;male;writer;2015-01-01;2016-12-01;2394357;train
55.0;CPSU-PSU Group;500.0;au;1.0;8206.0;male;CPSU section counciller South Queensland;2014-01-01;;2394357;train
68.0;Monash Health;207.0;au;1.0;208.0;male;Innovations and Technical Solutions Manager;2011-05-01;2013-02-01;2413476;train
68.0;Telstra;207.0;au;1.0;208.0;male;Senior Technology Specialist, eHealth;2014-10-01;2016-09-01;2413476;train
68.0;The Australian Red Cross Blood Service;207.0;au;1.0;208.0;male;Interface and Integration Lead;2013-04-01;2014-10-01;2413476;train
68.0;Monash Health;207.0;au;1.0;208.0;male;Application Services Manager;2007-12-01;2011-03-01;2413476;train
57.0;Rayven IoT;500.0;au;1.0;2208.0;;Chief Scientist;2017-06-01;;2422217;train
57.0;UNSW;500.0;au;1.0;2208.0;;Lecturer;2010-01-01;;2422217;train
57.0;UNSW;500.0;au;1.0;2208.0;;Industry Supervisor;2008-02-01;;2422217;train
57.0;Celsian;500.0;au;1.0;2208.0;;Managing Director;2016-06-01;;2422217;train
37.0;TL Consulting Group;487.0;au;1.0;485.0;female;Senior Technical Consultant;2015-06-01;2016-04-01;2426167;train
37.0;Macquarie Group;487.0;au;1.0;485.0;female;Technical Test Consultant;2016-01-01;2016-04-01;2426167;train
37.0;Cynosure Consulting Group Pty Ltd;487.0;au;1.0;485.0;female;Perfomance Test Consultant ;2017-05-01;;2426167;train
37.0;nbn™ Australia;487.0;au;1.0;485.0;female;Performance Test Consultant;2016-04-01;2017-05-01;2426167;train
32.0;NSW Department of Finance, Services and Innovation;500.0;au;1.0;927.0;female;Manager Organisation Capability Projects;2016-07-01;;2464152;train
32.0;ISS Facility Services Australia  and New Zealand;500.0;au;1.0;927.0;female;HR Manager;2013-09-01;2016-04-01;2464152;train
32.0;Virgin Australia;500.0;au;1.0;927.0;female;Organisational development specialist;2013-04-01;2013-09-01;2464152;train
32.0;Wesfarmers Resources;500.0;au;1.0;927.0;female;Project Advisor;2012-09-01;2013-04-01;2464152;train
32.0;Randwick City Council;500.0;au;1.0;548.0;female;Development Assessment Planning Officer;2008-06-01;2009-06-01;2479489;train
32.0;Arup;500.0;au;1.0;548.0;female;Senior Planner;2017-09-01;2017-12-01;2479489;train
39.0;Hudson;500.0;au;1.0;2306.0;male;Manager - Accounting & Finance (Banking and Financial Services) - London;2009-06-01;2010-10-01;2496268;train
39.0;Hudson;500.0;au;1.0;2306.0;male;Associate Director - Accounting & Finance, Strategy and Analytics - Sydney;2014-11-01;2018-02-01;2496268;train
39.0;Hudson;500.0;au;1.0;2306.0;male;Senior Consultant;2008-01-01;2009-06-01;2496268;train
39.0;Hudson;500.0;au;1.0;2306.0;male;Manager - Accounting & Finance (Banking and Financial Services) - Sydney;2011-10-01;2014-11-01;2496268;train
42.0;Siemens;500.0;au;1.0;1224.0;male;CPO Healthcare and Head of Indirect Material Procurement ASEAN Pacific;2013-08-01;2014-09-01;2496295;train
42.0;Siemens;500.0;au;1.0;1224.0;male;Head of Procurement and Supply Chain Management;2013-08-01;2016-09-01;2496295;train
42.0;ArcBlue Asia Pacific;500.0;au;1.0;1224.0;male;Senior Consultant;2016-09-01;2016-12-01;2496295;train
42.0;Pact Group Holdings Ltd;500.0;au;1.0;1224.0;male;Group Manager Strategic Procurement;2016-12-01;2018-06-01;2496295;train
24.0;Mirvac;500.0;au;1.0;611.0;male;Administration Assistant;2015-07-01;2016-03-01;2496645;train
24.0;Fuji Xerox Australia;500.0;au;1.0;611.0;male;Contracts Assessor;2016-02-01;2016-02-01;2496645;train
24.0;Barrister, Maurice Byers Chambers;500.0;au;1.0;611.0;male;Barrister’s Assistant;2016-06-01;2018-02-01;2496645;train
24.0;MYER;500.0;au;1.0;611.0;male;Sales assistant;2014-11-01;2015-06-01;2496645;train
